SPH07 input file generated from LSDYNA K file                                 
Global time history data
,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106718-320,  0.109683-320,  0.113141-320,  0.000000E+00,  0.000000E+00,  0.665506-320,  0.669953-320,  0.674894-320
,  0.155320E+03,  0.767429E+00,  0.192530E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.160905E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155361E+03,  0.751470E+00,  0.193180E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.160988E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155401E+03,  0.676949E+00,  0.193675E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161072E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155440E+03,  0.657803E+00,  0.193932E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161158E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155481E+03,  0.727752E+00,  0.194272E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161241E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155521E+03,  0.783240E+00,  0.194861E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161319E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155560E+03,  0.745695E+00,  0.195487E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161398E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155600E+03,  0.672993E+00,  0.195871E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161480E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155641E+03,  0.677067E+00,  0.196118E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161565E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155681E+03,  0.754861E+00,  0.196484E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161643E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155720E+03,  0.793185E+00,  0.197190E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161717E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155761E+03,  0.735049E+00,  0.197997E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161798E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155801E+03,  0.672062E+00,  0.198356E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161880E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155840E+03,  0.699485E+00,  0.198675E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.161961E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155881E+03,  0.782061E+00,  0.199236E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.162038E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155921E+03,  0.796401E+00,  0.199889E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.162113E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.155960E+03,  0.725508E+00,  0.200411E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.162191E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156000E+03,  0.676542E+00,  0.200753E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.162271E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156001E+03,  0.676554E+00,  0.200762E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105612E+00,  0.162274E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156081E+03,  0.801117E+00,  0.201550E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.162420E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156120E+03,  0.796039E+00,  0.202215E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.162492E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156161E+03,  0.715854E+00,  0.202777E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.162571E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156201E+03,  0.685307E+00,  0.203067E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.162649E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156240E+03,  0.750079E+00,  0.203386E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.162724E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156280E+03,  0.816904E+00,  0.203949E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.162796E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156321E+03,  0.786430E+00,  0.204599E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.162870E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156361E+03,  0.706628E+00,  0.205087E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.162946E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156400E+03,  0.697980E+00,  0.205386E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163021E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156441E+03,  0.777975E+00,  0.205757E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163096E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156481E+03,  0.826448E+00,  0.206362E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163166E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156520E+03,  0.774440E+00,  0.207014E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163239E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156561E+03,  0.698991E+00,  0.207457E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163318E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156601E+03,  0.716885E+00,  0.207762E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163394E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156640E+03,  0.800746E+00,  0.208135E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163466E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156680E+03,  0.828172E+00,  0.208804E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163536E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156721E+03,  0.756374E+00,  0.209448E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163611E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156761E+03,  0.695750E+00,  0.209804E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163688E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156800E+03,  0.735890E+00,  0.210142E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163763E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156841E+03,  0.820098E+00,  0.210585E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163836E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156881E+03,  0.820235E+00,  0.211333E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163908E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156920E+03,  0.738421E+00,  0.211938E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.163984E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.156960E+03,  0.695709E+00,  0.212272E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.164062E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157001E+03,  0.758150E+00,  0.212605E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.164140E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157002E+03,  0.760915E+00,  0.212614E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105157E+00,  0.164142E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157080E+03,  0.805334E+00,  0.213792E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164282E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157121E+03,  0.719334E+00,  0.214350E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164359E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157161E+03,  0.700624E+00,  0.214653E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164436E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157200E+03,  0.774780E+00,  0.215009E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164511E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157241E+03,  0.832627E+00,  0.215603E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164585E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157281E+03,  0.785046E+00,  0.216300E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164659E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157320E+03,  0.704468E+00,  0.216742E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164737E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157360E+03,  0.709529E+00,  0.217060E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164813E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157401E+03,  0.794976E+00,  0.217403E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164889E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157441E+03,  0.830061E+00,  0.218046E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.164961E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157480E+03,  0.763517E+00,  0.218743E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165036E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157521E+03,  0.692046E+00,  0.219172E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165117E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157561E+03,  0.724192E+00,  0.219514E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165195E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157600E+03,  0.809213E+00,  0.219914E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165271E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157640E+03,  0.820808E+00,  0.220655E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165345E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157681E+03,  0.737657E+00,  0.221315E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165424E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157721E+03,  0.685929E+00,  0.221674E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165503E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157760E+03,  0.739805E+00,  0.222015E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165580E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157801E+03,  0.820422E+00,  0.222475E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165657E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157841E+03,  0.803436E+00,  0.223217E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165733E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157880E+03,  0.715195E+00,  0.223822E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165812E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157920E+03,  0.685180E+00,  0.224162E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165894E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.157961E+03,  0.759618E+00,  0.224508E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.165977E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158001E+03,  0.824247E+00,  0.225093E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.166055E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158002E+03,  0.824687E+00,  0.225117E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.104704E+00,  0.166057E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158081E+03,  0.693641E+00,  0.226396E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166218E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158121E+03,  0.692301E+00,  0.226715E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166300E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158160E+03,  0.777080E+00,  0.227077E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166379E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158201E+03,  0.821700E+00,  0.227726E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166460E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158241E+03,  0.756592E+00,  0.228473E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166541E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158280E+03,  0.679640E+00,  0.228916E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166626E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158320E+03,  0.703790E+00,  0.229294E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166712E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158361E+03,  0.795083E+00,  0.229732E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166797E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158401E+03,  0.813323E+00,  0.230535E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166877E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158440E+03,  0.732426E+00,  0.231231E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.166959E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158481E+03,  0.670853E+00,  0.231623E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167047E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158521E+03,  0.721840E+00,  0.231966E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167132E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158560E+03,  0.806486E+00,  0.232403E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167214E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158600E+03,  0.798678E+00,  0.233195E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167296E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158641E+03,  0.705722E+00,  0.233885E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167385E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158681E+03,  0.668767E+00,  0.234254E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167475E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158720E+03,  0.739379E+00,  0.234636E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167563E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158761E+03,  0.813458E+00,  0.235249E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167650E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158801E+03,  0.776576E+00,  0.236078E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167735E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158840E+03,  0.684814E+00,  0.236633E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167823E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158881E+03,  0.674712E+00,  0.236995E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.167915E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158921E+03,  0.761075E+00,  0.237342E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.168002E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.158960E+03,  0.813807E+00,  0.237970E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.168089E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159000E+03,  0.753680E+00,  0.238739E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.168177E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159001E+03,  0.750691E+00,  0.238760E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105215E+00,  0.168180E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159081E+03,  0.685172E+00,  0.239618E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.168368E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159120E+03,  0.780042E+00,  0.240011E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.168461E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159161E+03,  0.810545E+00,  0.240808E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.168554E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159201E+03,  0.728678E+00,  0.241607E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.168645E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159240E+03,  0.657355E+00,  0.242011E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.168739E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159280E+03,  0.701531E+00,  0.242363E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.168835E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159321E+03,  0.797561E+00,  0.242846E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.168930E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159361E+03,  0.798218E+00,  0.243666E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169022E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159400E+03,  0.704236E+00,  0.244398E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169117E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159441E+03,  0.654639E+00,  0.244795E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169220E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159481E+03,  0.724572E+00,  0.245163E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169318E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159520E+03,  0.807790E+00,  0.245765E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169413E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159561E+03,  0.778139E+00,  0.246644E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169510E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159601E+03,  0.680110E+00,  0.247228E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169607E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159640E+03,  0.659771E+00,  0.247604E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169707E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159680E+03,  0.746951E+00,  0.247969E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169806E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159721E+03,  0.813273E+00,  0.248668E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.169905E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159761E+03,  0.756841E+00,  0.249536E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.170002E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159800E+03,  0.663826E+00,  0.250071E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.170102E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159841E+03,  0.673986E+00,  0.250462E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.170207E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159881E+03,  0.771663E+00,  0.250875E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.170306E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159920E+03,  0.811298E+00,  0.251648E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.170403E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.159960E+03,  0.733749E+00,  0.252463E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.170501E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160001E+03,  0.652971E+00,  0.252904E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.170606E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160002E+03,  0.652263E+00,  0.252916E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105746E+00,  0.170609E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160080E+03,  0.789169E+00,  0.253795E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.170807E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160121E+03,  0.804352E+00,  0.254646E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.170906E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160161E+03,  0.711632E+00,  0.255418E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171006E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160200E+03,  0.651152E+00,  0.255850E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171108E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160240E+03,  0.712383E+00,  0.256227E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171209E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160281E+03,  0.807141E+00,  0.256808E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171309E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160321E+03,  0.791253E+00,  0.257698E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171406E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160360E+03,  0.691424E+00,  0.258344E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171506E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160401E+03,  0.657408E+00,  0.258742E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171611E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160441E+03,  0.741849E+00,  0.259186E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171712E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160480E+03,  0.818437E+00,  0.259855E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171808E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160521E+03,  0.771694E+00,  0.260749E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.171908E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160561E+03,  0.673884E+00,  0.261315E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.172007E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160600E+03,  0.671541E+00,  0.261718E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.172107E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160640E+03,  0.768970E+00,  0.262127E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.172205E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160681E+03,  0.823525E+00,  0.262894E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.172302E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160721E+03,  0.752525E+00,  0.263749E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.172398E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160760E+03,  0.665428E+00,  0.264196E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.172499E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.160801E+03,  0.695232E+00,  0.264639E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.105638E+00,  0.172602E+03,  0.000000E+00,  0.000000E+00,  0.000000E+00
